nerve,1171,834,1152,824,22.96,3.0689,9.94,2.9217,Noun,1159,0.99,Noun.Verb,1159.7
nest,566,367,514,343,11.10,2.7536,4.38,2.5658,Noun,541,0.96,Noun.Verb,541.21
net,793,541,699,479,15.55,2.8998,6.45,2.7340,Noun,580,0.83,Noun.Adjective.Verb,580.108.13
netball,3,2,3,2,0.06,0.6021,0.02,0.4771,Noun,3,1.00,Noun,3
netsuke,3,1,2,1,0.06,0.6021,0.01,0.3010,Verb,2,0.67,Verb.Noun,2.1
network,843,473,704,397,16.53,2.9263,5.64,2.6758,Noun,839,1.00,Noun.Verb,839.2
networking,27,25,26,25,0.53,1.4472,0.30,1.4150,Noun,17,0.63,Noun.Verb,17.10
neurobiologist,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
neuron,7,6,7,6,0.14,0.9031,0.07,0.8451,Noun,7,1.00,Noun,7
neuropsychiatry,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
news,8399,3976,7681,3838,164.69,3.9243,47.40,3.5996,Noun,8382,1.00,Noun.Name,8382.3
newsletter,43,30,41,28,0.84,1.6435,0.36,1.4914,Noun,43,1.00,Noun,43
newspaper,1208,752,1152,729,23.69,3.0824,8.97,2.8768,Noun,1206,1.00,Noun.Name,1206.1
newsprint,8,7,8,7,0.16,0.9542,0.08,0.9031,Noun,8,1.00,Noun,8
newsstand,53,42,52,42,1.04,1.7324,0.50,1.6335,Noun,50,0.94,Noun.Verb,50.3
nexus,57,19,24,14,1.12,1.7634,0.23,1.3010,Noun,50,0.89,Noun.Name,50.6
nibble,77,69,73,67,1.51,1.8921,0.82,1.8451,Verb,52,0.68,Verb.Noun,52.25
nicety,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
niche,47,38,47,38,0.92,1.6812,0.45,1.5911,Noun,47,1.00,Noun,47
nick,3062,530,125,113,60.04,3.4861,6.32,2.7251,Name,2912,0.95,Name.Noun.Verb,2912.94.49
nickel,431,338,422,331,8.45,2.6355,4.03,2.5302,Noun,425,1.00,Noun,425
nickname,346,261,338,257,6.78,2.5403,3.11,2.4183,Noun,346,1.00,Noun,346
niece,486,275,482,275,9.53,2.6875,3.28,2.4409,Noun,485,1.00,Noun,485
night,44168,7381,42911,7343,866.04,4.6451,87.99,3.8682,Noun,44121,1.00,Noun,44121
nightclub,237,174,227,168,4.65,2.3766,2.07,2.2430,Noun,237,1.00,Noun,237
nightgown,100,78,100,78,1.96,2.0043,0.93,1.8976,Noun,98,0.99,Noun.Verb,98.1
nightingale,145,69,69,32,2.84,2.1644,0.82,1.8451,Name,74,0.51,Name.Noun,74.71
nightlife,28,25,28,25,0.55,1.4624,0.30,1.4150,Noun,28,1.00,Noun,28
nightlight,4,4,4,4,0.08,0.6990,0.05,0.6990,Noun,4,1.00,Noun,4
nightmare,1142,857,1103,837,22.39,3.0580,10.22,2.9335,Noun,1142,1.00,Noun,1142
ninja,131,67,91,45,2.57,2.1206,0.80,1.8325,Noun,131,1.00,Noun,131
nit,8,8,8,8,0.16,0.9542,0.10,0.9542,Verb,5,0.63,Verb.Noun,5.3
nitrogen,61,45,51,38,1.20,1.7924,0.54,1.6628,Noun,61,1.00,Noun,61
nobody,13599,5143,6710,3537,266.65,4.1335,61.31,3.7113,Pronoun,13526,1.00,Pronoun.Noun,13526.2
nod,203,159,173,138,3.98,2.3096,1.90,2.2041,Verb,123,0.61,Verb.Noun,123.80
node,25,20,25,20,0.49,1.4150,0.24,1.3222,Noun,25,1.00,Noun,25
noir,41,24,20,13,0.80,1.6232,0.29,1.3979,Noun,27,0.66,Noun.Name,27.14
noise,1779,1252,1741,1237,34.88,3.2504,14.93,3.0980,Noun,1773,1.00,Noun.Name.Verb,1773.2.1
nonbeliever,4,4,4,4,0.08,0.6990,0.05,0.6990,Verb,4,1.00,Verb,4
nonconformist,5,5,4,4,0.10,0.7782,0.06,0.7782,Noun,4,0.80,Noun.Adjective,4.1
nondisclosure,7,6,7,6,0.14,0.9031,0.07,0.8451,Noun,5,0.71,Noun.Verb,5.2
nonsense,1452,1021,942,722,28.47,3.1623,12.17,3.0095,Noun,1445,1.00,Noun.Name,1445.1
noodle,148,111,127,102,2.90,2.1732,1.32,2.0492,Noun,119,0.80,Noun.Verb.Name,119.26.4
noodles,309,118,219,105,6.06,2.4914,1.41,2.0755,Noun,242,0.79,Noun.Verb.Name,242.37.28
noon,924,703,848,673,18.12,2.9661,8.38,2.8476,Noun,922,1.00,Noun,922
norm,170,64,28,28,3.33,2.2330,0.76,1.8129,Noun,160,0.94,Noun.Name,160.10
normal,3589,2134,3410,2086,70.37,3.5551,25.44,3.3294,Adjective,3585,1.00,Adjective,3585
north,3258,1616,1583,979,63.88,3.5131,19.27,3.2087,Noun,2942,0.90,Noun.Name,2942.315
nose,3557,2125,3407,2081,69.75,3.5512,25.33,3.3276,Noun,3539,1.00,Noun.Verb,3539.17
notation,12,12,10,10,0.24,1.1139,0.14,1.1139,Noun,12,1.00,Noun,12
note,2731,1622,2545,1540,53.55,3.4365,19.34,3.2103,Noun,2421,0.88,Noun.Verb,2421.332
notebook,235,123,222,121,4.61,2.3729,1.47,2.0934,Noun,235,1.00,Noun,235
notepad,8,7,7,6,0.16,0.9542,0.08,0.9031,Noun,8,1.00,Noun,8
nothing,43534,7851,29680,7375,853.61,4.6388,93.60,3.8950,Pronoun,43447,1.00,Pronoun,43447
notice,3022,2170,2833,2069,59.25,3.4804,25.87,3.3367,Verb,2224,0.74,Verb.Noun,2224.799
notion,336,292,336,292,6.59,2.5276,3.48,2.4669,Noun,336,1.00,Noun,336
notoriety,23,22,22,21,0.45,1.3802,0.26,1.3617,Noun,23,1.00,Noun,23
nougat,11,9,10,8,0.22,1.0792,0.11,1.0000,Noun,9,0.82,Noun.Verb.Name,9.1.1
noun,27,24,20,19,0.53,1.4472,0.29,1.3979,Noun,27,1.00,Noun,27
nourishment,62,53,56,48,1.22,1.7993,0.63,1.7324,Noun,62,1.00,Noun,62
novel,513,297,504,293,10.06,2.7110,3.54,2.4742,Noun,455,0.89,Noun.Adjective,455.58
nudge,57,45,56,45,1.12,1.7634,0.54,1.6628,Noun,29,0.51,Noun.Verb,29.28
nuke,121,70,107,62,2.37,2.0864,0.83,1.8513,Noun,85,0.70,Noun.Verb.Name,85.26.10
number,12288,4542,10586,4332,240.94,4.0895,54.15,3.6573,Noun,12247,1.00,Noun.Verb.Name.Adjective,12247.29.4.3
numeric,1,1,1,1,0.02,0.3010,0.01,0.3010,Adjective,1,1.00,Adjective,1
numismatist,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
nun,355,175,331,163,6.96,2.5514,2.09,2.2455,Noun,354,1.00,Noun,354
nurse,2294,1099,1589,906,44.98,3.3608,13.10,3.0414,Noun,2021,0.88,Noun.Verb.Name,2021.264.6
nursery,207,139,202,136,4.06,2.3181,1.66,2.1461,Noun,207,1.00,Noun,207
nursing,323,242,294,231,6.33,2.5105,2.89,2.3856,Noun,156,0.48,Noun.Adjective.Verb,156.96.71
nurture,37,36,36,35,0.73,1.5798,0.43,1.5682,Verb,31,0.84,Verb.Noun,31.6
nut,797,551,744,536,15.63,2.9020,6.57,2.7419,Noun,762,0.96,Noun.Verb.Name,762.34.1
nutmeg,36,24,30,22,0.71,1.5682,0.29,1.3979,Noun,36,1.00,Noun,36
nutrient,19,8,17,7,0.37,1.3010,0.10,0.9542,Noun,18,0.95,Noun.Adjective,18.1
nutrition,48,43,46,41,0.94,1.6902,0.51,1.6435,Noun,48,1.00,Noun,48
nylon,69,57,62,54,1.35,1.8451,0.68,1.7634,Noun,68,0.99,Noun.Name,68.1
nymph,38,21,33,18,0.75,1.5911,0.25,1.3424,Noun,37,0.97,Noun.Name,37.1
oak,286,187,189,129,5.61,2.4579,2.23,2.2742,Noun,269,0.94,Noun.Name,269.18
oar,42,30,33,25,0.82,1.6335,0.36,1.4914,Noun,34,0.81,Noun.Verb.Name,34.5.3
oasis,98,66,75,51,1.92,1.9956,0.79,1.8261,Noun,96,1.00,Noun,96
oat,27,21,17,15,0.53,1.4472,0.25,1.3424,Noun,16,0.59,Noun.Verb.Name,16.10.1
oatmeal,169,124,154,118,3.31,2.2304,1.48,2.0969,Noun,169,1.00,Noun,169
oats,105,71,70,52,2.06,2.0253,0.85,1.8573,Noun,79,0.75,Noun.Name,79.26
obedience,87,72,73,66,1.71,1.9445,0.86,1.8633,Noun,87,1.00,Noun,87
obesity,21,21,19,19,0.41,1.3424,0.25,1.3424,Noun,21,1.00,Noun,21
obi,13,7,3,3,0.25,1.1461,0.08,0.9031,Noun,7,0.54,Noun.Name.Adjective,7.5.1
object,1314,823,1283,814,25.76,3.1189,9.81,2.9159,Noun,780,0.59,Noun.Verb,780.531
objection,1108,361,263,193,21.73,3.0449,4.30,2.5587,Noun,1098,1.00,Noun,1098
objective,359,270,348,266,7.04,2.5563,3.22,2.4330,Noun,229,0.64,Noun.Adjective,229.131
obligation,344,280,341,278,6.75,2.5378,3.34,2.4487,Noun,343,1.00,Noun,343
oboe,18,9,11,6,0.35,1.2788,0.11,1.0000,Noun,10,0.56,Noun.Verb.Name,10.5.3
observation,380,318,354,301,7.45,2.5809,3.79,2.5038,Noun,379,1.00,Noun,379
observatory,51,31,32,20,1.00,1.7160,0.37,1.5051,Noun,51,1.00,Noun,51
obsession,289,224,271,217,5.67,2.4624,2.67,2.3522,Noun,289,1.00,Noun,289
obsidian,3,3,2,2,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
obstacle,132,107,131,107,2.59,2.1239,1.28,2.0334,Noun,132,1.00,Noun,132
occasion,844,692,839,690,16.55,2.9269,8.25,2.8407,Noun,838,1.00,Noun.Verb,838.3
occupation,210,170,170,140,4.12,2.3243,2.03,2.2330,Noun,210,1.00,Noun,210
occurrence,60,57,60,57,1.18,1.7853,0.68,1.7634,Noun,60,1.00,Noun,60
ocean,1545,862,1284,760,30.29,3.1892,10.28,2.9360,Noun,1488,0.96,Noun.Name.Adjective,1488.55.1
ocelot,2,2,2,2,0.04,0.4771,0.02,0.4771,Verb,1,0.50,Verb.Noun,1.1
octagon,11,7,9,5,0.22,1.0792,0.08,0.9031,Noun,11,1.00,Noun,11
octave,14,8,12,8,0.27,1.1761,0.10,0.9542,Noun,14,1.00,Noun,14
octavo,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
octet,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
octopus,99,64,87,56,1.94,2.0000,0.76,1.8129,Noun,97,0.98,Noun.Name,97.2
odometer,11,9,11,9,0.22,1.0792,0.11,1.0000,Noun,10,1.00,Noun,10
odyssey,45,21,9,9,0.88,1.6628,0.25,1.3424,Noun,45,1.00,Noun,45
oeuvre,17,16,16,15,0.33,1.2553,0.19,1.2304,Noun,2,1.00,Noun,2
offence,273,220,269,219,5.35,2.4378,2.62,2.3444,Noun,273,1.00,Noun,273
offense,840,692,826,688,16.47,2.9248,8.25,2.8407,Noun,800,0.96,Noun.Verb.Name,800.31.2
offer,3810,2371,3740,2342,74.71,3.5810,28.27,3.3751,Verb,2089,0.55,Verb.Noun,2089.1719
offering,777,675,758,664,15.24,2.8910,8.05,2.8299,Verb,618,0.80,Verb.Noun,618.158
office,10399,3975,9913,3902,203.90,4.0170,47.39,3.5994,Noun,10388,1.00,Noun.Name,10388.5
officer,5265,2026,3313,1580,103.24,3.7215,24.15,3.3069,Noun,5229,1.00,Noun.Name,5229.24
official,1224,935,1168,899,24.00,3.0881,11.15,2.9713,Adjective,1023,0.84,Adjective.Noun,1023.200
offset,29,27,29,27,0.57,1.4771,0.32,1.4472,Verb,28,0.97,Verb.Adjective,28.1
oil,2095,1059,1816,997,41.08,3.3214,12.63,3.0253,Noun,2069,0.99,Noun.Verb.Name,2069.19.3
okra,26,16,15,12,0.51,1.4314,0.19,1.2304,Noun,21,0.84,Noun.Name,21.4
oldie,23,21,23,21,0.45,1.3802,0.25,1.3424,Noun,23,1.00,Noun,23
olive,375,183,179,130,7.35,2.5752,2.18,2.2648,Adjective,172,0.46,Adjective.Name.Noun,172.159.42
omega,76,43,20,13,1.49,1.8865,0.51,1.6435,Noun,76,1.00,Noun,76
omelet,121,84,117,82,2.37,2.0864,1.00,1.9294,Noun,121,1.00,Noun,121
omission,20,19,19,19,0.39,1.3222,0.23,1.3010,Noun,20,1.00,Noun,20
oncology,31,21,15,12,0.61,1.5051,0.25,1.3424,Noun,24,0.77,Noun.Name,24.7
onion,216,152,200,141,4.24,2.3365,1.81,2.1847,Noun,216,1.00,Noun,216
online,342,241,322,229,6.71,2.5353,2.87,2.3838,Adverb,252,0.74,Adverb.Adjective,252.88
onset,43,40,41,38,0.84,1.6435,0.48,1.6128,Noun,43,1.00,Noun,43
opening,1960,1360,1839,1297,38.43,3.2925,16.21,3.1339,Noun,1017,0.52,Noun.Verb.Adjective,1017.917.25
opera,873,376,740,338,17.12,2.9415,4.48,2.5763,Noun,871,1.00,Noun,871
operating,582,436,558,424,11.41,2.7657,5.20,2.6405,Verb,317,0.54,Verb.Noun,317.265
operation,2241,1197,1956,1112,43.94,3.3506,14.27,3.0785,Noun,2227,1.00,Noun.Name,2227.4
operator,836,475,436,327,16.39,2.9227,5.66,2.6776,Noun,835,1.00,Noun,835
ophthalmologist,14,12,14,12,0.27,1.1761,0.14,1.1139,Noun,14,1.00,Noun,14
opinion,2142,1430,2134,1427,42.00,3.3310,17.05,3.1556,Noun,2144,1.00,Noun,2144
opium,114,61,105,56,2.24,2.0607,0.73,1.7924,Noun,114,1.00,Noun,114
opossum,4,2,4,2,0.08,0.6990,0.02,0.4771,Noun,4,1.00,Noun,4
opponent,240,182,239,182,4.71,2.3820,2.17,2.2625,Noun,239,1.00,Noun,239
opportunist,18,18,18,18,0.35,1.2788,0.21,1.2788,Noun,16,0.89,Noun.Adjective,16.2
opportunity,2091,1534,2042,1518,41.00,3.3206,18.29,3.1861,Noun,2089,1.00,Noun,2089
opposite,775,650,754,635,15.20,2.8899,7.75,2.8136,Adjective,547,0.71,Adjective.Noun.Preposition.Adverb,547.152.47.27
opposition,155,113,132,106,3.04,2.1931,1.35,2.0569,Noun,155,1.00,Noun,155
optimal,15,14,15,14,0.29,1.2041,0.17,1.1761,Adjective,15,1.00,Adjective,15
optimist,78,73,77,72,1.53,1.8976,0.87,1.8692,Noun,78,1.00,Noun,78
optimization,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
option,736,565,714,559,14.43,2.8675,6.74,2.7528,Noun,736,1.00,Noun,736
orange,1138,684,866,542,22.31,3.0565,8.15,2.8357,Adjective,606,0.54,Adjective.Noun.Name,606.520.4
orangutan,29,19,25,17,0.57,1.4771,0.23,1.3010,Noun,25,0.86,Noun.Adjective.Name,25.3.1
orator,8,7,7,7,0.16,0.9542,0.08,0.9031,Noun,8,1.00,Noun,8
orchard,98,50,69,38,1.92,1.9956,0.60,1.7076,Noun,88,0.90,Noun.Name,88.10
orchestra,281,189,220,157,5.51,2.4502,2.25,2.2788,Noun,279,1.00,Noun,279
orchid,110,47,95,38,2.16,2.0453,0.56,1.6812,Noun,110,1.00,Noun,110
order,7985,3825,7264,3695,156.57,3.9023,45.60,3.5827,Noun,4795,0.60,Noun.Verb.Conjunction,4795.2119.1059
ordinary,973,708,928,693,19.08,2.9886,8.44,2.8506,Adjective,973,1.00,Adjective,973
ordination,5,4,5,4,0.10,0.7782,0.05,0.6990,Noun,5,1.00,Noun,5
ore,84,43,83,42,1.65,1.9294,0.51,1.6435,Noun,81,1.00,Noun,81
oregano,42,34,40,32,0.82,1.6335,0.41,1.5441,Noun,44,1.00,Noun,44
organ,370,246,343,228,7.25,2.5694,2.93,2.3927,Noun,369,1.00,Noun,369
organisation,119,74,115,72,2.33,2.0792,0.88,1.8751,Noun,119,1.00,Noun,119
organising,14,14,14,14,0.27,1.1761,0.17,1.1761,Verb,13,0.93,Verb.Noun,13.1
organization,668,442,574,411,13.10,2.8254,5.27,2.6464,Noun,668,1.00,Noun,668
organizing,100,92,94,87,1.96,2.0043,1.10,1.9685,Verb,90,0.90,Verb.Adjective.Noun,90.7.3
orient,81,47,5,5,1.59,1.9138,0.56,1.6812,Name,76,0.94,Name.Verb,76.5
orientation,124,100,113,93,2.43,2.0969,1.19,2.0043,Noun,124,1.00,Noun,124
origin,227,169,205,154,4.45,2.3579,2.01,2.2304,Noun,227,1.00,Noun,227
original,1440,1048,1382,1013,28.24,3.1587,12.49,3.0208,Adjective,1411,0.98,Adjective.Noun,1411.27
originality,30,28,27,26,0.59,1.4914,0.33,1.4624,Noun,30,1.00,Noun,30
ornament,58,51,58,51,1.14,1.7709,0.61,1.7160,Noun,57,0.98,Noun.Verb,57.1
osmosis,15,7,5,5,0.29,1.2041,0.08,0.9031,Noun,8,0.67,Noun.Name,8.4
osprey,1,1,0,0,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
ostrich,48,33,43,32,0.94,1.6902,0.39,1.5315,Noun,41,0.85,Noun.Verb.Name,41.5.2
other,37505,7738,36688,7709,735.39,4.5741,92.25,3.8887,Adjective,27916,0.75,Adjective.Pronoun.Preposition.Noun.Name,27916.8231.840.473.1
otter,69,27,23,19,1.35,1.8451,0.32,1.4472,Noun,67,0.97,Noun.Name,67.2
ottoman,16,15,11,11,0.31,1.2304,0.18,1.2041,Noun,12,0.75,Noun.Adjective,12.4
ounce,206,145,162,142,4.04,2.3160,1.73,2.1644,Noun,206,1.00,Noun,206
outback,47,29,34,23,0.92,1.6812,0.35,1.4771,Noun,39,0.85,Noun.Adverb,39.7
outcome,201,174,200,174,3.94,2.3054,2.07,2.2430,Noun,201,1.00,Noun,201
outfielder,5,4,3,2,0.10,0.7782,0.05,0.6990,Noun,5,1.00,Noun,5
outfit,1280,838,1278,838,25.10,3.1075,9.99,2.9238,Noun,1279,1.00,Noun,1279
outhouse,38,33,35,31,0.75,1.5911,0.39,1.5315,Noun,37,0.97,Noun.Name,37.1
outlaw,149,82,141,77,2.92,2.1761,0.98,1.9191,Noun,142,0.95,Noun.Verb,142.7
outlay,6,6,6,6,0.12,0.8451,0.07,0.8451,Noun,5,0.83,Noun.Verb,5.1
outlet,102,83,93,78,2.00,2.0128,0.99,1.9243,Noun,102,1.00,Noun,102
outline,104,85,103,84,2.04,2.0212,1.01,1.9345,Noun,88,0.84,Noun.Verb,88.17
outlook,103,70,71,65,2.02,2.0170,0.83,1.8513,Noun,103,1.00,Noun,103
output,71,61,70,60,1.39,1.8573,0.73,1.7924,Noun,70,0.99,Noun.Verb,70.1
outrage,160,144,154,139,3.14,2.2068,1.72,2.1614,Noun,157,0.99,Noun.Name,157.1
outrigger,16,7,1,1,0.31,1.2304,0.08,0.9031,Verb,14,0.88,Verb.Name,14.2
outrun,99,96,99,96,1.94,2.0000,1.14,1.9868,Verb,99,1.00,Verb,99
outset,16,16,15,15,0.31,1.2304,0.19,1.2304,Noun,16,1.00,Noun,16
outside,8671,4429,8207,4324,170.02,3.9381,52.80,3.6464,Adverb,4675,0.54,Adverb.Preposition.Adjective.Noun.Name,4675.2679.1227.81.1
oval,69,52,29,23,1.35,1.8451,0.62,1.7243,Adjective,58,0.84,Adjective.Noun,58.11
ovary,26,13,26,13,0.51,1.4314,0.15,1.1461,Noun,26,1.00,Noun,26
oven,453,331,429,316,8.88,2.6571,3.95,2.5211,Noun,452,1.00,Noun,452
overcharge,19,19,18,18,0.37,1.3010,0.23,1.3010,Verb,18,0.95,Verb.Noun,18.1
overcoat,74,55,65,51,1.45,1.8751,0.66,1.7482,Noun,73,0.99,Noun.Name,73.1
overflight,2,1,2,1,0.04,0.4771,0.01,0.3010,Noun,2,1.00,Noun,2
overhead,187,153,179,145,3.67,2.2742,1.82,2.1875,Adverb,104,0.56,Adverb.Adjective.Noun,104.45.37
overheard,204,180,192,172,4.00,2.3118,2.15,2.2577,Verb,201,0.99,Verb.Adjective,201.2
overload,91,70,84,66,1.78,1.9638,0.83,1.8513,Noun,59,0.65,Noun.Verb.Name,59.31.1
overnighter,3,3,3,3,0.06,0.6021,0.04,0.6021,Adjective,3,1.00,Adjective,3
overshoot,7,5,7,5,0.14,0.9031,0.06,0.7782,Verb,7,1.00,Verb,7
oversight,74,68,64,63,1.45,1.8751,0.81,1.8388,Noun,66,0.89,Noun.Verb.Name,66.7.1
overview,22,22,21,21,0.43,1.3617,0.26,1.3617,Noun,22,1.00,Noun,22
overweight,93,82,87,77,1.82,1.9731,0.98,1.9191,Adjective,92,0.99,Adjective.Verb,92.1
owl,286,137,191,117,5.61,2.4579,1.63,2.1399,Noun,286,1.00,Noun,286
owner,1185,850,1136,826,23.24,3.0741,10.13,2.9299,Noun,1185,1.00,Noun,1185
ownership,116,95,114,93,2.27,2.0682,1.13,1.9823,Noun,116,1.00,Noun,116
ox,397,179,306,167,7.78,2.5999,2.13,2.2553,Noun,389,0.98,Noun.Name,389.7
oxford,132,87,2,2,2.59,2.1239,1.04,1.9445,Name,131,0.98,Name.Noun,131.2
oxygen,708,399,643,373,13.88,2.8506,4.76,2.6021,Noun,706,1.00,Noun.Name,706.1
oyster,156,103,116,79,3.06,2.1959,1.23,2.0170,Noun,155,0.99,Noun.Name,155.1
ozone,109,56,59,53,2.14,2.0414,0.67,1.7559,Noun,109,1.00,Noun,109
pace,488,337,344,280,9.57,2.6893,4.02,2.5289,Noun,437,0.90,Noun.Verb,437.51
pacemaker,38,28,38,28,0.75,1.5911,0.33,1.4624,Noun,38,1.00,Noun,38
pack,2235,1592,1947,1423,43.82,3.3495,18.98,3.2022,Verb,1267,0.57,Verb.Noun,1267.966
package,1162,705,1112,676,22.78,3.0656,8.40,2.8488,Noun,1120,0.96,Noun.Verb,1120.42
packaging,43,38,41,37,0.84,1.6435,0.45,1.5911,Noun,40,0.93,Noun.Verb,40.3
packet,128,96,125,93,2.51,2.1106,1.14,1.9868,Noun,127,0.99,Noun.Verb,127.1
pad,415,327,390,312,8.14,2.6191,3.90,2.5159,Noun,368,0.89,Noun.Verb,368.47
paddle,191,107,165,97,3.75,2.2833,1.28,2.0334,Noun,108,0.57,Noun.Verb,108.82
paddock,17,11,17,11,0.33,1.2553,0.13,1.0792,Noun,17,1.00,Noun,17
pagan,69,53,58,48,1.35,1.8451,0.63,1.7324,Adjective,56,0.81,Adjective.Noun,56.13
page,1912,1146,1512,1024,37.49,3.2817,13.66,3.0596,Noun,1677,0.88,Noun.Verb.Name,1677.148.88
pagoda,56,20,27,10,1.10,1.7559,0.24,1.3222,Noun,40,0.74,Noun.Name,40.14
pail,48,40,48,40,0.94,1.6902,0.48,1.6128,Noun,45,0.94,Noun.Verb,45.3
pain,4995,2568,4767,2516,97.94,3.6986,30.62,3.4098,Noun,4938,0.99,Noun.Verb,4938.40
paint,1877,1025,1752,984,36.80,3.2737,12.22,3.0111,Verb,1020,0.54,Verb.Noun,1020.854
painter,344,192,311,187,6.75,2.5378,2.29,2.2856,Noun,337,0.98,Noun.Name,337.7
painting,1489,639,1438,622,29.20,3.1732,7.62,2.8062,Noun,1240,0.83,Noun.Verb,1240.248
paintwork,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
pair,1900,1357,1851,1341,37.25,3.2790,16.18,3.1329,Noun,1877,0.99,Noun.Verb,1877.22
pajamas,297,205,280,198,5.82,2.4742,2.44,2.3139,Noun,296,1.00,Noun,296
palace,979,438,648,286,19.20,2.9912,5.22,2.6425,Noun,966,0.99,Noun.Name,966.13
palate,50,48,50,48,0.98,1.7076,0.57,1.6902,Noun,50,1.00,Noun,50
palm,675,435,344,274,13.24,2.8299,5.19,2.6395,Noun,675,1.00,Noun,675
pamphlet,60,42,59,41,1.18,1.7853,0.50,1.6335,Noun,58,1.00,Noun,58
pan,627,366,345,265,12.29,2.7980,4.36,2.5647,Noun,291,0.46,Noun.Name.Verb,291.265.70
pancake,202,120,157,96,3.96,2.3075,1.43,2.0828,Noun,202,1.00,Noun,202
pancreas,40,33,36,29,0.78,1.6128,0.39,1.5315,Noun,40,1.00,Noun,40
panda,108,37,78,29,2.12,2.0374,0.44,1.5798,Noun,108,1.00,Noun,108
panel,372,253,366,251,7.29,2.5717,3.02,2.4048,Noun,371,1.00,Noun,371
panic,1114,792,1063,769,21.84,3.0473,9.44,2.8993,Noun,575,0.52,Noun.Verb,575.540
panpipe,1,1,1,1,0.02,0.3010,0.01,0.3010,Noun,1,1.00,Noun,1
pansy,99,54,50,45,1.94,2.0000,0.64,1.7404,Noun,100,1.00,Noun,100
panther,131,46,54,26,2.57,2.1206,0.55,1.6721,Noun,131,1.00,Noun,131
panties,414,261,398,255,8.12,2.6180,3.11,2.4183,Noun,408,0.99,Noun.Name,408.4
pantry,89,69,83,66,1.75,1.9542,0.82,1.8451,Noun,89,1.00,Noun,89
pants,2996,1770,2850,1722,58.75,3.4767,21.10,3.2482,Noun,2989,1.00,Noun.Name,2989.3
pantsuit,8,8,8,8,0.16,0.9542,0.10,0.9542,Noun,8,1.00,Noun,8
panty,53,49,49,45,1.04,1.7324,0.58,1.6990,Adjective,45,0.87,Adjective.Noun,45.7
pantyhose,87,61,77,55,1.71,1.9445,0.73,1.7924,Noun,68,0.78,Noun.Verb.Name,68.18.1
papa,2172,571,351,199,42.59,3.3371,6.81,2.7574,Noun,2154,1.00,Noun.Name,2154.5
papaya,56,26,40,20,1.10,1.7559,0.31,1.4314,Noun,46,0.82,Noun.Name,46.10
paper,5271,2626,4995,2557,103.35,3.7220,31.31,3.4195,Noun,5266,1.00,Noun.Verb.Name,5266.3.3
paperback,23,18,21,17,0.45,1.3802,0.21,1.2788,Noun,23,1.00,Noun,23
paperwork,531,430,509,415,10.41,2.7259,5.13,2.6345,Noun,528,1.00,Noun.Name,528.2
parable,9,9,8,8,0.18,1.0000,0.11,1.0000,Noun,9,1.00,Noun,9
parachute,162,120,150,114,3.18,2.2122,1.43,2.0828,Noun,163,1.00,Noun,163
parade,657,421,565,380,12.88,2.8182,5.02,2.6253,Noun,598,0.91,Noun.Verb,598.59
paradise,676,420,460,339,13.25,2.8306,5.01,2.6243,Noun,653,0.99,Noun.Name,653.7
paragraph,144,109,116,95,2.82,2.1614,1.30,2.0414,Noun,144,1.00,Noun,144
parallelogram,2,2,2,2,0.04,0.4771,0.02,0.4771,Noun,2,1.00,Noun,2
paramecium,10,3,7,3,0.20,1.0414,0.04,0.6021,Noun,10,1.00,Noun,10
paramedic,107,75,97,70,2.10,2.0334,0.89,1.8808,Adjective,104,0.97,Adjective.Name,104.3
parameter,13,11,13,11,0.25,1.1461,0.13,1.0792,Noun,13,1.00,Noun,13
paranoia,136,115,113,100,2.67,2.1367,1.37,2.0645,Noun,134,0.99,Noun.Name,134.2
parcel,71,56,68,54,1.39,1.8573,0.67,1.7559,Noun,70,0.99,Noun.Verb,70.1
parchment,39,31,34,27,0.76,1.6021,0.37,1.5051,Noun,38,0.97,Noun.Name,38.1
pard,53,14,19,12,1.04,1.7324,0.17,1.1761,Noun,28,0.53,Noun.Name,28.25
pardon,3297,1788,1840,1140,64.65,3.5183,21.32,3.2526,Noun,1981,0.60,Noun.Verb.Name,1981.1300.1
parent,670,475,648,463,13.14,2.8267,5.66,2.6776,Noun,667,1.00,Noun,667
parenthesis,3,3,3,3,0.06,0.6021,0.04,0.6021,Noun,3,1.00,Noun,3
parenting,134,107,125,101,2.63,2.1303,1.28,2.0334,Noun,127,0.95,Noun.Verb,127.6
park,3678,1875,2307,1343,72.12,3.5657,22.35,3.2732,Noun,2846,0.78,Noun.Verb.Name,2846.555.268
